,,,,,,,,,,,,,,,,,,,,,,
,9,,1,,0,,,-1,,,"400-451",,,,,,"Aortic Valve Assistant Sm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"RETR ESTECH (LEAFLET RETRACTOR) 2",,,,,
,5,,2,,1,,,-1,,,"401-152",,,,,,"Universal Stabilizer Arm Hercules",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR107",,,,,,,,,,,"S/N:",,"002",,,,"ENDO VEIN PA TRAY  2",,,,,
,6,,1,,0,,,-1,,,"CH8137-21",,,,,,"Jacobson Del Touch Needle Holder  8-1/4"" Cvd",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR118",,,,,,,,,,,"S/N:",,"001",,,,"MINIMALLY INVASIVE CABG 1",,,,,
,1,,1,,0,,,-1,,,"FB490R",,,,,,"Lambert Kay Aorta Clamp 8-1/2""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR141",,,,,,,,,,,"S/N:",,"002",,,,"RE DO STERNOTOMY CARDIAC 2",,,,,
,7,,2,,1,,,-1,,,"BV296R",,,,,,"Cloward Lamina Spreader  W/o Teeth 6""",,,,,
,9,,1,,0,,,-1,,,"OL166R",,,,,,"Freer Yasargil Elevator 7-1/4"" S/s",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR152",,,,,,,,,,,"S/N:",,"001",,,,"CABG TRAY 1",,,,,
,1,,4,,2,,,-2,,,"6006-330",,,,,,"Needle Holder Jacobson D/d 9"" Str Hvy",,,,,
,2,,2,,1,,,-1,,,"3003-346",,,,,,"Needle Holder Legacy Jacobson Micro Round Handle 9""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,10,,2,,0,,,-2,,,"13010-23",,,,,,"Forceps Carpentier Tissue 9-1/2""",,,,,
,22,,1,,0,,,-1,,,"MB250",,,,,,"Garrett Vascular Dilator 5-1/2"" 3mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"CABG TRAY 2",,,,,
,8,,2,,1,,,-1,,,"3003-906",,,,,,"Forceps Micro",,,,,
,13,,4,,0,,,-4,,,"3003-936",,,,,,"Forceps Legacy Micro Debakey Tip 9""",,,,,
,29,,1,,0,,,-1,,,"7007-514",,,,,,"Scissors Micro Bayonet Style Flat Handle 45° 8""",,,,,
,30,,1,,0,,,-1,,,"7007-521",,,,,,"Scissors Micro Bayonet Style Flat Handle 125° 8""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR156",,,,,,,,,,,"S/N:",,"002",,,,"SIZER MITRAL BAND 2",,,,,
,8,,1,,0,,,-1,,,"1174H",,,,,,"Sizer Mitral Band 40mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR166",,,,,,,,,,,"S/N:",,"001",,,,"VEND BIOMET STERNALOCK BLU ""C"" 1",,,,,
,6,,2,,1,,,-1,,,"73-2634",,,,,,"Plate 12 Hole Wide Ladder",,,,,
,8,,4,,3,,,-1,,,"73-2643",,,,,,"Plate 4 Hole L 100°",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCAR189",,,,,,,,,,,"S/N:",,"001",,,,"DR YEEN'S INSTRUMENT SPECIALS 1",,,,,
,22,,2,,0,,,-2,,,"BT184R",,,,,,"Cushing Vein Retractor 8"" 10x13mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCLI005",,,,,,,,,,,"S/N:",,"001",,,,"MUSCLE TRAY NEUROLOGY CLINIC 1",,,,,
,13,,1,,0,,,-1,,,"MH6-10",,,,,,"Forceps Dressing Cross Serrated Tips 6""",,,,,
,16,,1,,0,,,-1,,,"MH11-78",,,,,,"Retr Crile Blunt",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"MUSCLE TRAY NEUROLOGY CLINIC 3",,,,,
,7,,1,,0,,,-1,,,"MH5-306",,,,,,"Scissors Iris Cvd 4-1/2""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"004",,,,"MUSCLE TRAY NEUROLOGY CLINIC 4",,,,,
,20,,1,,0,,,-1,,,"124",,,,,,"Small S S Basin",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCLI014",,,,,,,,,,,"S/N:",,"001",,,,"SEYED/RAD ONC 1",,,,,
,1,,3,,0,,,-3,,,"727",,,,,,"Tandems",,,,,
,3,,2,,0,,,-2,,,"729",,,,,,"Caps",,,,,
,5,,2,,1,,,-1,,,"730",,,,,,"Screwdriver Black Handle Protaniun Steel",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCLI029",,,,,,,,,,,"S/N:",,"001",,,,"HDR PROSTATE TRAY RAD/ONC CLINIC 1",,,,,
,2,,1,,0,,,-1,,,"205/.15",,,,,,"Screwdriver Red Handle Sm",,,,,
,3,,1,,0,,,-1,,,"206 S/3",,,,,,"Screwdriver Red Handle Lg",,,,,
,4,,1,,0,,,-1,,,"189173-00",,,,,,"T-Handle Silver",,,,,
,5,,1,,0,,,-1,,,"708",,,,,,"Bottle Opener Silver",,,,,
,6,,1,,0,,,-1,,,"709",,,,,,"Screwdriver Silver (for Prostate Template)",,,,,
,7,,1,,0,,,-1,,,"BH111R",,,,,,"Clamp Mosquito Cvd 5""",,,,,
,9,,2,,0,,,-2,,,"725",,,,,,"Seed Inserter",,,,,
,10,,1,,0,,,-1,,,"720-000",,,,,,"Ruler White Plastic",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCLI053",,,,,,,,,,,"S/N:",,"002",,,,"TITANIUM NEEDLE SET 200MM RAD/ONC CLINIC 2",,,,,
,1,,20,,16,,,-4,,,"110.020",,,,,,"Trocar Point Titanium Needle 1.9mm x 200mm",,,,,
,2,,20,,16,,,-4,,,"083.147",,,,,,"Sterilizing Caps 1.9mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WCLI057",,,,,,,,,,,"S/N:",,"001",,,,"TITANIUM OBTURATOR 200MM RAD/ONC CLINIC 1",,,,,
,1,,51,,45,,,-6,,,"083.252",,,,,,"Obturator",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENDO020",,,,,,,,,,,"S/N:",,"002",,,,"LAPSC DR GOULD NEEDLE DRIVER 2",,,,,
,3,,1,,0,,,-1,,,"89-0510",,,,,,"Maryland Dissector 90° Articulating 5mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT001",,,,,,,,,,,"S/N:",,"002",,,,"ADVANCE BIONIC HI RES ENT 2",,,,,
,8,,1,,0,,,-1,,,"CI-4430",,,,,,"Recess Marking Template",,,,,
,11,,2,,1,,,-1,,,"CI-4252",,,,,,"Claw",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT003",,,,,,,,,,,"S/N:",,"001",,,,"ARCH BARS ENT 1",,,,,
,37,,2,,1,,,-1,,,"510120",,,,,,"Needle Holder Mayo Hegar 8""",,,,,
,45,,1,,0,,,-1,,,"201-001",,,,,,"Arch Bar",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT006",,,,,,,,,,,"S/N:",,"001",,,,"BASIC TISSUE ENT 1",,,,,
,23,,2,,1,,,-1,,,"P2440",,,,,,"Castroviejo (5.5)",,,,,
,29,,2,,0,,,-2,,,"E1500",,,,,,"Bishops",,,,,
,43,,1,,0,,,-1,,,"1310",,,,,,"Knife Handle-Beaver -Short (3-3/4"")",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT009",,,,,,,,,,,"S/N:",,"001",,,,"COCHLEAR CI24M 1",,,,,
,3,,1,,0,,,-1,,,"Z33011",,,,,,"Template",,,,,
,8,,2,,1,,,-1,,,"MI1582",,,,,,"Angled Dilator",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"COCHLEAR CI24M 2",,,,,
,2,,1,,0,,,-1,,,"Z30090",,,,,,"Electrode Claw Straight",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT012",,,,,,,,,,,"S/N:",,"001",,,,"DILATOR JACKSON 1",,,,,
,4,,1,,0,,,-1,,,"507810",,,,,,"Dilator 10 Fr.",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT013",,,,,,,,,,,"S/N:",,"001",,,,"DR BLUMIN MICROLARYNGEAL SPECIALS 1",,,,,
,17,,1,,0,,,-1,,,"50-5420",,,,,,"Jackson Alligator Grasper 4mm X 22mm 28Cm",,,,,
,23,,1,,0,,,-1,,,"70.920",,,,,,"Velvet Eye French Suction # 5",,,,,
,25,,1,,0,,,-1,,,"50-6870",,,,,,"Suction Open Tip 3mm (Set 2)",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"DR BLUMIN MICROLARYNGEAL SPECIALS 2",,,,,
,25,,1,,0,,,-1,,,"50-6870",,,,,,"Suction Open Tip 3mm (Set 2)",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"DR BLUMIN MICROLARYNGEAL SPECIALS 3",,,,,
,16,,1,,0,,,-1,,,"50-6812",,,,,,"Scissors Straight",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT016",,,,,,,,,,,"S/N:",,"001",,,,"ENT LARYNGEAL MICRO INSTRUMENTS 1",,,,,
,2,,2,,1,,,-1,,,"LS1023",,,,,,"Ossoff Karlan Microlaryng Suction 4mm",,,,,
,5,,1,,0,,,-1,,,"605173",,,,,,"Dissector Laryngeal Small",,,,,
,7,,1,,0,,,-1,,,"605174",,,,,,"Dissector Laryngeal Medium",,,,,
,14,,1,,0,,,-1,,,"8591AM",,,,,,"Forceps - Mini - Laryngeal - 1mm Cup Jaw",,,,,
,31,,1,,0,,,-1,,,"8692B",,,,,,"Suction - Whistle Tip - 1.5mm",,,,,
,32,,1,,0,,,-1,,,"8692C",,,,,,"Suction Cannula",,,,,
,33,,1,,0,,,-1,,,"502594",,,,,,"Venturi Ventilating Needle 4"" 14ga",,,,,
,36,,1,,0,,,-1,,,"LS1021",,,,,,"Mod Micro Laryng Probe 8-7/8""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"ENT LARYNGEAL MICRO INSTRUMENTS 2",,,,,
,2,,2,,1,,,-1,,,"LS1023",,,,,,"Ossoff Karlan Microlaryng Suction 4mm",,,,,
,7,,1,,0,,,-1,,,"605174",,,,,,"Dissector Laryngeal Medium",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"ENT LARYNGEAL MICRO INSTRUMENTS 3",,,,,
,7,,1,,0,,,-1,,,"605174",,,,,,"Dissector Laryngeal Medium",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT017",,,,,,,,,,,"S/N:",,"002",,,,"ENT FACIAL PLASTICS NASAL 2",,,,,
,8,,2,,1,,,-1,,,"P0405",,,,,,"Webster Ndl Holder Tc 5"" Smooth",,,,,
,11,,1,,0,,,-1,,,"P6815",,,,,,"Scissor   Iris Tissue-Str (4.5)",,,,,
,27,,1,,0,,,-1,,,"N2876",,,,,,"Wilde Forceps 6-1/2"" W/o Th Del",,,,,
,28,,1,,0,,,-1,,,"355-138",,,,,,"Forceps Green Fixation  4"" W/th 10mm Jaws",,,,,
,47,,1,,0,,,-1,,,"410-290",,,,,,"Cottle Chisel 7"" 4mm",,,,,
,61,,1,,0,,,-1,,,"01-0082",,,,,,"Elevator Obwegeser Periosteal Flat 6mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT018",,,,,,,,,,,"S/N:",,"001",,,,"ENT FACIAL PLASTICS SOFT TISSUE 1",,,,,
,33,,2,,1,,,-1,,,"E1500",,,,,,"Bishops",,,,,
,38,,2,,1,,,-1,,,"054120",,,,,,"Hook Skin Cottle  5-1/2"" 2-prong Sharp 12mm",,,,,
,44,,2,,0,,,-2,,,"164786",,,,,,"Cricoid Hook - Small",,,,,
,48,,1,,0,,,-1,,,"N4710",,,,,,"Retr Hook  Goldman  - Single (5.25')",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"ENT FACIAL PLASTICS SOFT TISSUE 2",,,,,
,22,,1,,0,,,-1,,,"P-4843",,,,,,"Stevens Tenotomy Scissors Tc 5"" Cvd Serr",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT020",,,,,,,,,,,"S/N:",,"001",,,,"DR WOODSON SLEEP APNEA 1",,,,,
,49,,1,,0,,,-1,,,"N6215",,,,,,"Retractor - Love",,,,,
,55,,1,,0,,,-1,,,"3E2020-01",,,,,,"Evac Bending Tool",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"DR WOODSON SLEEP APNEA 2",,,,,
,18,,1,,0,,,-1,,,"101-266",,,,,,"Nelson Metzenbaum Scissors Tc 9"" Str",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"DR WOODSON SLEEP APNEA 3",,,,,
,29,,2,,1,,,-1,,,"285-380",,,,,,"Elevator Freer",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT021",,,,,,,,,,,"S/N:",,"002",,,,"EAR INST ENT 2",,,,,
,51,,2,,1,,,-1,,,"N1690-11G",,,,,,"Rosen Suction #20 ( Needle)",,,,,
,60,,1,,0,,,-1,,,"OP0702",,,,,,"#3h Knife Handle 4"" Hex Hndl",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"EAR INST ENT 3",,,,,
,51,,2,,1,,,-1,,,"N1690-11G",,,,,,"Rosen Suction #20 ( Needle)",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"004",,,,"EAR INST ENT 4",,,,,
,9,,1,,0,,,-1,,,"55-0106",,,,,,"Webster Ndl Holder Tc 5 Smth",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"005",,,,"EAR INST ENT 5",,,,,
,34,,1,,0,,,-1,,,"6710-190-012",,,,,,"Silverglide Bipolars",,,,,
,53,,2,,1,,,-1,,,"N1690-11I",,,,,,"Rosen Suction #24 ( Needle)",,,,,
,119,,1,,0,,,-1,,,"13-0576",,,,,,"House Hook 6-1/2"" 90° 33mm (Slot 2)",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT022",,,,,,,,,,,"S/N:",,"001",,,,"EAR TUBE INSERTION 1",,,,,
,2,,2,,0,,,-2,,,"55-0231",,,,,,"Hartmann Ear Speculum 1.8mm Child",,,,,
,10,,1,,0,,,-1,,,"13-0331",,,,,,"Gold Gator Forceps 2-5/8"" Str Serr 4.5mm",,,,,
,18,,2,,1,,,-1,,,"AU15320",,,,,,"House Guide Wire",,,,,
,21,,2,,1,,,-1,,,"411704",,,,,,"Suction  7Fr  Short",,,,,
,22,,2,,1,,,-1,,,"411702",,,,,,"Suction  5Fr  Short",,,,,
,23,,2,,0,,,-2,,,"411700",,,,,,"Suction - 3 Fr",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"EAR TUBE INSERTION 2",,,,,
,7,,1,,0,,,-1,,,"456006",,,,,,"Knife Handle Beaver 10Cm",,,,,
,10,,1,,0,,,-1,,,"13-0331",,,,,,"Gold Gator Forceps 2-5/8"" Str Serr 4.5mm",,,,,
,17,,1,,0,,,-1,,,"AU19030",,,,,,"Pick  Right Angled",,,,,
,19,,1,,0,,,-1,,,"AU5695",,,,,,"Hook Ear - Ball Tip",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT023",,,,,,,,,,,"S/N:",,"001",,,,"EDENTULATION ENT 1",,,,,
,9,,1,,0,,,-1,,,"09-0377",,,,,,"Elevator Cryer Crossbar #12l T Bar Left",,,,,
,39,,2,,1,,,-1,,,"09-0103",,,,,,"Retractor Minnesota",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT024",,,,,,,,,,,"S/N:",,"001",,,,"ENDOSCOPIC SINUS ENT 1",,,,,
,12,,2,,0,,,-2,,,"354900",,,,,,"Needleholder Debakey (7 In)",,,,,
,23,,1,,0,,,-1,,,"RN4753",,,,,,"Kerrison 3mm 40° Upbiter 8""",,,,,
,32,,1,,0,,,-1,,,"N2181",,,,,,"Storz Septum Speculum 5-3/4"" 50mm",,,,,
,73,,1,,0,,,-1,,,"723030",,,,,,"Fcp Cup Micro - Straight - Vertical  (3 - 1)",,,,,
,105,,1,,0,,,-1,,,"23-0575",,,,,,"Biopsy Forceps Vertical 70° 2.8x5mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"ENDOSCOPIC SINUS ENT 2",,,,,
,50,,1,,0,,,-1,,,"629830",,,,,,"Up And Down Seeker",,,,,
,56,,1,,0,,,-1,,,"051158",,,,,,"Osteotome Cottle Rounded 12mm",,,,,
,68,,1,,0,,,-1,,,"23-0671",,,,,,"Forceps Takahashi  Str Small 3-7/8""",,,,,
,78,,1,,0,,,-1,,,"23-0868",,,,,,"Weil Blakesley Suction Forceps Ped 45° Up 2.5x5.5mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"003",,,,"ENDOSCOPIC SINUS ENT 3",,,,,
,31,,2,,1,,,-1,,,"030101",,,,,,"Vienna Nasal Speculum #1",,,,,
,32,,1,,0,,,-1,,,"N2181",,,,,,"Storz Septum Speculum 5-3/4"" 50mm",,,,,
,41,,1,,0,,,-1,,,"031100",,,,,,"Lucae Forceps 6-1/4"" Bayo W/o Teeth",,,,,
,58,,1,,0,,,-1,,,"3712043",,,,,,"Forceps Backbiting Micro Rotating Cvd Up",,,,,
,73,,1,,0,,,-1,,,"723030",,,,,,"Fcp Cup Micro - Straight - Vertical  (3 - 1)",,,,,
,75,,1,,0,,,-1,,,"23-0867",,,,,,"Weil Blakesley Forceps Str 2.5x6mm",,,,,
,98,,1,,0,,,-1,,,"586230",,,,,,"Suction Crvd Short 3.0mmx12.5cm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"004",,,,"ENDOSCOPIC SINUS ENT 4",,,,,
,42,,1,,0,,,-1,,,"466150",,,,,,"Forceps Bayonet Med  7-1/2""",,,,,
,114,,1,,0,,,-1,,,"23-0593",,,,,,"Punch Forceps Vertical Shrt 70° 2.5x7mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT025",,,,,,,,,,,"S/N:",,"001",,,,"EYE INST ENT 1",,,,,
,7,,2,,1,,,-1,,,"E6760",,,,,,"Fcp  Fine - Smooth                                           #12",,,,,
,13,,2,,0,,,-2,,,"3442",,,,,,"Fcp  Points - .3  (4 1/4')                                   #14",,,,,
,32,,2,,1,,,-1,,,"3861",,,,,,"Needle Holder Castroviejo",,,,,
,41,,2,,0,,,-2,,,"7620",,,,,,"Retractor Hook Skin - Dbl                                  #33",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,49,,1,,0,,,-1,,,"N0613",,,,,,"Suction Tip Micro 7fr",,,,,
,63,,2,,1,,,-1,,,"BH104R",,,,,,"Clamp Hartmann Mosquito Clamp 4"" Str Del",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT026",,,,,,,,,,,"S/N:",,"001",,,,"FACIAL FRACTURE ENT 1",,,,,
,9,,1,,0,,,-1,,,"0426",,,,,,"Awl Bone 7""",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"FACIAL FRACTURE ENT 2",,,,,
,6,,1,,0,,,-1,,,"09-0235",,,,,,"Elevator Molt",,,,,
,49,,1,,0,,,-1,,,"380-210",,,,,,"Retractor Malleables - Width  1'",,,,,
,50,,1,,0,,,-1,,,"380-204",,,,,,"Spatula Davis Brain 7""x 1/2"" Malleable",,,,,
,51,,1,,0,,,-1,,,"380-202",,,,,,"Spatula Davis Brain 7""x 3/8"" Malleable  9mm",,,,,
,63,,1,,0,,,-1,,,"KM 46-625",,,,,,"Wire Cutter Tc 7"" End & Side Cutting",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT030",,,,,,,,,,,"S/N:",,"001",,,,"HELIX/ENT 1",,,,,
,5,,1,,0,,,-1,,,"CI-4420",,,,,,"Bte/Device Marking Template",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT044",,,,,,,,,,,"S/N:",,"001",,,,"LACRIMAL/ENT 1",,,,,
,9,,2,,0,,,-2,,,"E4220",,,,,,"Quickert Lacrimal Probe #0",,,,,
,11,,1,,0,,,-1,,,"E4406",,,,,,"Cannula - Lacrimal (2') - Pkg Separately",,,,,
,15,,1,,0,,,-1,,,"0276",,,,,,"Hook Crawford Tube 5-3/4""",,,,,
,26,,1,,0,,,-1,,,"4004-235",,,,,,"Forcep Scanlon Micro 1x2 teeth 7-1/8""",,,,,
,31,,1,,0,,,-1,,,"N5793",,,,,,"Storz Wire Cutting Scissors",,,,,
,34,,1,,0,,,-1,,,"SU6000",,,,,,"Bainbridge Intestinal Forceps 6 Str",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT050",,,,,,,,,,,"S/N:",,"002",,,,"MED EL INSTRUMENTS 2",,,,,
,5,,1,,0,,,-1,,,"MIFL-3",,,,,,"Forceps Jeweler Str Micrins",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT051",,,,,,,,,,,"S/N:",,"001",,,,"MICRO ENT 1",,,,,
,7,,1,,0,,,-1,,,"MR3875030",,,,,,"Scissors Rhoton Str 18cm",,,,,
,12,,1,,0,,,-1,,,"6006-74",,,,,,"Needleholder- Micro-Curved- Lock (17Cm)",,,,,
,17,,2,,0,,,-2,,,"MIHD-DB",,,,,,"Clamp Vascular W/O Frame (Black)",,,,,
,19,,1,,0,,,-1,,,"SF712",,,,,,"Bayonet Bipolar Tip-1.2mm",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT059",,,,,,,,,,,"S/N:",,"001",,,,"OTOLOGY SPECIALS ENT 1",,,,,
,30,,1,,0,,,-1,,,"N1705-76AL",,,,,,"House Suction-irrig Lng Mdl 4x5fr",,,,,
,37,,1,,0,,,-1,,,"N0605-5",,,,,,"Brackmann Suction 5fr",,,,,
,61,,1,,0,,,-1,,,"115500",,,,,,"Kife Sicle Downward Cutting",,,,,
,67,,2,,1,,,-1,,,"RN0711",,,,,,"Silicone Brain Retractor  Small Black",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT066",,,,,,,,,,,"S/N:",,"001",,,,"POW DRILL SKEETER/ENT 1",,,,,
,14,,1,,0,,,-1,,,"31-55646",,,,,,"Oto-flex Diamond Burr 0.6mm Blue/white",,,,,
,16,,1,,0,,,-1,,,"31-55638",,,,,,"Oto-flex Carbide Burr 0.8mm Yellow",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"WENT069",,,,,,,,,,,"S/N:",,"001",,,,"RADICAL NECK/ENT 1",,,,,
,25,,2,,1,,,-1,,,"BD511R",,,,,,"Forceps  Adson W/Teeth",,,,,
,55,,1,,0,,,-1,,,"KM47-451",,,,,,"Cutter Bone Small",,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"S/N:",,"002",,,,"RADICAL NECK/ENT 2",,,,,
